qseqid,sseqid,qstart,qend,sstart,send,evalue,bitscore,pident,qcovs,accession,taxonomy,fam,spec,barcode,group,Specific,reads,barcode,total,obs_perc,exp_group,obs_group,Pellet_ ID,Primer,Extract,Location,Morph_ID,Expected,Expected_main,exp_ind
consensus_SQK-RBK114-96_barcode87_0_37(102),gi|2689249311|gb|OR243192.1|,1,141,2370,2230,3.67E-65,261,100,99,OR243192.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,102,87,44172,0.002309155,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_49(23),gi|2689249341|gb|OR243194.1|,1,124,2395,2272,8.62E-56,230,100,100,OR243194.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,23,87,44172,0.000520692,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_63(8334),gi|2689249311|gb|OR243192.1|,1,162,2350,2189,9.24E-77,300,100,100,OR243192.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,8334,87,44172,0.188671557,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_40(37),gi|2689249311|gb|OR243192.1|,69,288,2190,2409,1.05E-108,407,100,76,OR243192.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,37,87,44172,0.000837635,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_52(119),gi|2689249311|gb|OR243192.1|,57,285,2418,2189,4.83E-107,401,98.261,80,OR243192.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,119,87,44172,0.002694014,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_4(660),gi|2689249326|gb|OR243193.1|,1,151,2238,2388,1.10E-70,279,100,100,OR243193.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,660,87,44172,0.014941592,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_41(1086),gi|2689249341|gb|OR243194.1|,4,147,2406,2263,8.34E-67,267,100,97,OR243194.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,1086,87,44172,0.02458571,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_28(177),gi|2689249311|gb|OR243192.1|,67,229,2350,2188,3.90E-77,302,100,71,OR243192.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,177,87,44172,0.004007063,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_57(49),gi|2689249341|gb|OR243194.1|,68,228,2249,2409,2.35E-74,292,99.379,70,OR243194.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,49,87,44172,0.0011093,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_13(917),gi|2689249311|gb|OR243192.1|,1,137,2350,2214,5.86E-63,254,100,100,OR243192.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,917,87,44172,0.020759757,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_30(33),gi|2689249311|gb|OR243192.1|,1,102,2217,2318,1.12E-43,189,100,99,OR243192.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,33,87,44172,0.00074708,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_19(8341),gi|2689249311|gb|OR243192.1|,8,185,2232,2409,1.38E-85,329,100,96,OR243192.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,8341,87,44172,0.188830028,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode87_0_31(31),gi|2689249311|gb|OR243192.1|,2,102,2232,2333,1.84E-41,182,99.02,99,OR243192.1,Uria lomvia arra,Uria,lomvia,87,Seabird,Thick-billed murre,31,87,44172,0.000701802,1,0.97170153,2-4,MarVer,PBS twice,Noss Club East,3965,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode88_0_13(12),gi|1519576354|gb|CP033934.1|,1,150,118106,117957,3.92E-70,278,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,88,Other,Bacteria,12,88,18814,0.000637823,0,0.030828107,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode88_0_22(9),gi|2745759270|dbj|AP031610.1|,1,155,1292068,1291914,6.85E-73,287,100,99,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,88,Other,Bacteria,9,88,18814,0.000478367,0,0.030828107,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode88_0_1(481),gi|2558593430|gb|CP131572.1|,19,69,888714,888664,3.28E-15,95.3,100,88,CP131572.1,Photobacterium leiognathi subsp. mandapamensis,Photobacterium,leiognathi,88,Other,Bacteria,481,88,18814,0.025566068,0,0.030828107,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode88_0_19(8),gi|1519576354|gb|CP033934.1|,2,229,118308,118081,2.87E-113,422,100,99,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,88,Other,Bacteria,8,88,18814,0.000425215,0,0.030828107,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode88_0_16(17),gi|1519514830|gb|CP033917.1|,6,342,578282,578618,1.16E-173,623,100,98,CP033917.1,Chryseobacterium sp. G0201,Chryseobacterium,sp.,88,Other,Bacteria,17,88,18814,0.000903582,0,0.030828107,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode88_0_11(22),gi|1774322755|gb|CP045734.1|,1,251,359419,359169,5.24E-126,464,100,100,CP045734.1,Chryseobacterium cucumeris,Chryseobacterium,cucumeris,88,Other,Bacteria,22,88,18814,0.001169342,0,0.030828107,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode88_0_17(31),gi|2653196683|gb|CP108396.1|,39,73,35,1,3.18E-06,65.8,100,72,CP108396.1,Streptomyces sp. NBC_01310,Streptomyces,sp.,88,Other,Bacteria,31,88,18814,0.001647709,0,0.030828107,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode88_0_9(21),gi|57545918|gb|AY714972.1|,1,167,345,179,1.60E-79,309,100,100,AY714972.1,Zootoca vivipara,Zootoca,vivipara,88,Prey,Common lizard,21,88,18814,0.00111619,0,0.003189114,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode88_0_8(22),gi|1277625536|ref|NC_036297.1|,1,166,2363,2198,5.70E-79,307,100,100,NC_036297.1,Spheniscus mendiculus,Spheniscus,mendiculus,88,Prey,Galapagos penguin,22,88,18814,0.001169342,0,0.003189114,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode88_0_7(17),gi|1277625536|ref|NC_036297.1|,1,198,2226,2423,1.15E-96,366,100,99,NC_036297.1,Spheniscus mendiculus,Spheniscus,mendiculus,88,Prey,Galapagos penguin,17,88,18814,0.000903582,0,0.003189114,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode88_0_10(110),gi|88911201|gb|DQ385296.1|,57,287,1307,1076,1.75E-106,399,97.845,80,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,110,88,18814,0.00584671,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_30(2473),gi|88911201|gb|DQ385296.1|,1,199,1100,1298,1.49E-95,363,99.497,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,2473,88,18814,0.131444669,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_32(8968),gi|88911201|gb|DQ385296.1|,1,218,1294,1076,2.12E-104,392,99.087,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,8968,88,18814,0.476666312,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_3(124),gi|88911201|gb|DQ385296.1|,1,124,1250,1127,4.05E-54,224,99.194,99,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,124,88,18814,0.006590837,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_21(44),gi|88911201|gb|DQ385296.1|,73,267,1104,1298,3.55E-93,355,99.487,72,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,44,88,18814,0.002338684,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_31(883),gi|88911201|gb|DQ385296.1|,3,129,1169,1295,2.00E-57,235,100,96,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,883,88,18814,0.046933135,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_0(4178),gi|88911201|gb|DQ385296.1|,3,173,1246,1076,4.64E-80,311,99.415,98,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,4178,88,18814,0.222068672,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_25(39),gi|88911201|gb|DQ385296.1|,1,108,1240,1133,5.62E-47,200,100,99,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,39,88,18814,0.002072924,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_15(58),gi|88911201|gb|DQ385296.1|,68,257,1264,1076,3.41E-88,339,98.947,73,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,58,88,18814,0.003082811,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_2(232),gi|88911201|gb|DQ385296.1|,1,162,1096,1257,4.30E-75,294,99.383,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,232,88,18814,0.012331243,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_20(75),gi|88911201|gb|DQ385296.1|,1,127,1221,1095,8.91E-56,230,99.213,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,75,88,18814,0.003986393,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_33(38),gi|88911201|gb|DQ385296.1|,69,230,1237,1076,6.57E-75,294,99.383,70,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,38,88,18814,0.002019773,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_24(613),gi|88911201|gb|DQ385296.1|,1,117,1191,1075,2.88E-50,211,99.145,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,613,88,18814,0.03258212,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_28(213),gi|88911201|gb|DQ385296.1|,1,139,1257,1119,2.17E-62,252,99.281,99,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,213,88,18814,0.011321356,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_18(32),gi|88911201|gb|DQ385296.1|,68,243,1251,1076,1.16E-82,320,99.432,72,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,32,88,18814,0.001700861,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode88_0_34(94),gi|88911201|gb|DQ385296.1|,3,132,1239,1110,2.02E-57,235,99.231,98,DQ385296.1,Fratercula arctica,Fratercula,arctica,88,Seabird,Atlantic puffin,94,88,18814,0.004996279,1,0.965982779,3-43,MarVer,PBS twice,Foula Da Mill Loch,2936,"100% bird, adult auk",Auk,1
consensus_SQK-RBK114-96_barcode89_0_2(610),gi|2653196683|gb|CP108396.1|,27,61,35,1,2.98E-06,65.8,100,79,CP108396.1,Streptomyces sp. NBC_01310,Streptomyces,sp.,89,Other,Bacteria,610,89,5718,0.106680658,1,0.106680658,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,0
consensus_SQK-RBK114-96_barcode89_0_8(528),gi|1910804032|gb|MN356131.1|,5,194,2441,2252,1.46E-90,346,99.474,97,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,528,89,5718,0.092339979,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_6(53),gi|1910804032|gb|MN356131.1|,1,129,2392,2264,7.03E-57,233,99.225,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,53,89,5718,0.009268975,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_1(206),gi|1910804032|gb|MN356131.1|,1,122,2426,2305,1.10E-54,226,100,99,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,206,89,5718,0.036026583,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_21(13),gi|1910804032|gb|MN356131.1|,1,110,2359,2250,2.05E-46,198,99.091,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,13,89,5718,0.002273522,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_11(20),gi|1910804032|gb|MN356131.1|,1,124,2366,2243,4.01E-54,224,99.194,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,20,89,5718,0.003497726,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_25(1287),gi|1910804032|gb|MN356131.1|,1,218,2444,2227,4.56E-106,398,99.541,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,1287,89,5718,0.225078699,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_12(14),gi|1910804032|gb|MN356131.1|,1,116,2434,2319,2.20E-51,215,100,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,14,89,5718,0.002448409,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_9(119),gi|1910804032|gb|MN356131.1|,1,150,2426,2277,3.92E-70,278,100,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,119,89,5718,0.020811473,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_26(339),gi|1910804032|gb|MN356131.1|,4,172,2444,2276,1.28E-80,313,100,98,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,339,89,5718,0.059286464,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_1_0(35),gi|1910804032|gb|MN356131.1|,64,294,2457,2226,1.80E-106,399,97.845,78,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,35,89,5718,0.006121021,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_24(110),gi|1910804032|gb|MN356131.1|,1,124,2350,2227,4.01E-54,224,99.194,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,110,89,5718,0.019237496,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_20(25),gi|1910804032|gb|MN356131.1|,1,125,2374,2250,1.13E-54,226,99.2,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,25,89,5718,0.004372158,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_5(131),gi|1910804032|gb|MN356131.1|,1,127,2444,2318,1.91E-57,235,100,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,131,89,5718,0.022910108,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_4(1568),gi|1910804032|gb|MN356131.1|,1,173,2399,2227,3.59E-81,315,99.422,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,1568,89,5718,0.274221756,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_13(71),gi|1910804032|gb|MN356131.1|,1,113,2444,2332,9.84E-50,209,100,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,71,89,5718,0.012416929,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_27(70),gi|1910804032|gb|MN356131.1|,1,126,2400,2275,6.81E-57,233,100,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,70,89,5718,0.012242043,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_0(74),gi|1910804032|gb|MN356131.1|,1,103,2328,2226,1.45E-42,185,99.029,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,74,89,5718,0.012941588,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_3(430),gi|1910804032|gb|MN356131.1|,1,146,2397,2250,1.77E-63,255,97.973,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,430,89,5718,0.075201119,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode89_0_7(15),gi|1910804032|gb|MN356131.1|,1,103,2392,2290,3.11E-44,191,100,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,89,Seabird,Northern fulmar,15,89,5718,0.002623295,1,0.893319342,3-44,MarVer,Bleach+PBS,Foula Da Mill Loch,2937,"99% bird, chick fulmar, plastic, vegetation",Fulmar,1
consensus_SQK-RBK114-96_barcode90_0_56(48),gi|1389162878|gb|CP029255.1|,1,261,21525,21785,7.05E-130,477,99.617,100,CP029255.1,Flavobacterium crocinum,Flavobacterium,crocinum,90,Other,Bacteria,48,90,14494,0.003311715,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_0_27(109),gi|2324023947|gb|CP110006.1|,4,359,261057,260702,0,647,99.44,99,CP110006.1,Flavobacterium sp. N2469,Flavobacterium,sp.,90,Other,Bacteria,109,90,14494,0.007520353,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_0_65(28),gi|1384925755|gb|CP020919.1|,1,371,1296305,1295936,0,656,98.652,99,CP020919.1,Flavobacterium kingsejongi,Flavobacterium,kingsejongi,90,Other,Bacteria,28,90,14494,0.001931834,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_0_40(19),gi|2746294705|dbj|AP031573.1|,1,171,944,774,9.90E-82,316,100,99,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,90,Other,Bacteria,19,90,14494,0.001310887,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_0_26(14),gi|2552842630|gb|CP120653.1|,1,204,376653,376449,2.57E-93,355,98.049,100,CP120653.1,Myroides sp. JBRI-B21084,Myroides,sp.,90,Other,Bacteria,14,90,14494,0.000965917,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_0_42(14),gi|1519576354|gb|CP033934.1|,2,305,118258,117955,2.26E-155,562,100,99,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,90,Other,Bacteria,14,90,14494,0.000965917,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_0_24(58),gi|1494316954|gb|CP033068.1|,1,293,1307313,1307019,1.69E-146,532,99.322,100,CP033068.1,Flavobacterium sp. 140616W15,Flavobacterium,sp.,90,Other,Bacteria,58,90,14494,0.004001656,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_0_28(21),gi|1519576354|gb|CP033934.1|,1,151,118106,117956,1.10E-70,279,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,90,Other,Bacteria,21,90,14494,0.001448875,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_0_38(38),gi|1389162878|gb|CP029255.1|,1,178,21651,21826,4.87E-80,311,98.315,98,CP029255.1,Flavobacterium crocinum,Flavobacterium,crocinum,90,Other,Bacteria,38,90,14494,0.002621775,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_2_1(22),gi|1519576354|gb|CP033934.1|,17,338,118278,117957,2.50E-165,595,100,95,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,90,Other,Bacteria,22,90,14494,0.001517869,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
consensus_SQK-RBK114-96_barcode90_0_11(111),gi|2548163737|gb|CP130045.1|,1,215,1444039,1444253,4.51E-106,398,100,99,CP130045.1,Flavobacterium sp. ZE23DGlu08,Flavobacterium,sp.,90,Other,Bacteria,111,90,14494,0.007658341,0,0.374430799,4-1,MarVer,PBS twice,St Kilda,2952,"82% bird, chick fulmar, 3% cephalopod, 5 % plastic, 5% veg, 5 % stones",Fulmar,0
